20 | 52 | 0.081648459434991 | 1.48
0 | 1 | 1.082763252565 | 2973.4811183343
0 | 2 | 0.25509022925664 | 1399.006124248
0 | 3 | -0.71132521336099 | -439.39733394141
0 | 4 | -1.120936202131 | -1218.5966565718
1 | 5 | 0.13079155027821 | -0.28
1 | 6 | 0.65877747086277 | -0.28
1 | 7 | -0.15371037546017 | -0.28
1 | 8 | 0.7728071431564 | -0.28
1 | 9 | 0.065058933463981 | -0.28
1 | 10 | 0.95322532055629 | -0.28
1 | 11 | -0.21784909160862 | -0.28
1 | 12 | 0.93764172119684 | -0.28
1 | 13 | -0.25903701823207 | -0.28
1 | 14 | -0.74773353564093 | -0.28
1 | 15 | -0.36797578011232 | -0.28
1 | 16 | -1.0166248775225 | -0.28
1 | 17 | 0.62235400831877 | -0.28
1 | 18 | -0.26406392829837 | -0.28
1 | 19 | -0.17000779220279 | -0.28
1 | 20 | 0.30836056672503 | -0.28
2 | 5 | -0.0098212351892839 | -0.8
2 | 6 | -0.38641169408412 | -0.8
2 | 7 | -0.029024272627129 | -0.8
2 | 8 | -0.28915869568709 | -0.8
2 | 9 | -0.023182790643654 | -0.8
2 | 10 | -0.54152768801208 | -0.8
2 | 11 | -0.072706161322105 | -0.8
2 | 12 | 0.0068566503399981 | -0.8
2 | 13 | -0.05773673216521 | -0.8
2 | 14 | 0.23815237780119 | -0.8
2 | 15 | 0.48083268044783 | -0.8
2 | 16 | 0.1800107824198 | -0.8
2 | 17 | 0.14862517349421 | -0.8
2 | 18 | -0.25423208792476 | -0.8
2 | 19 | -0.18727744089517 | -0.8
2 | 20 | -0.12682485523936 | -0.8
3 | 5 | 0.44163152095756 | -1.49
3 | 6 | -0.24957827643757 | -1.49
3 | 7 | 0.14360760411493 | -1.49
3 | 8 | 0.4675681535963 | -1.49
3 | 9 | 0.78980204726631 | -1.49
3 | 10 | 0.55671464115105 | -1.49
3 | 11 | -0.02843647696506 | -1.49
3 | 12 | 0.1186484566683 | -1.49
3 | 13 | -0.40622440543656 | -1.49
3 | 14 | 0.48297309864412 | -1.49
3 | 15 | 0.25734242907828 | -1.49
3 | 16 | 0.20473013763435 | -1.49
3 | 17 | 0.071676535050701 | -1.49
3 | 18 | 0.341856802359 | -1.49
3 | 19 | -0.18634159660542 | -1.49
3 | 20 | 0.32375950503569 | -1.49
4 | 5 | -0.10102358821785 | -1.16
4 | 6 | -0.13542859221971 | -1.16
4 | 7 | -0.52136392658551 | -1.16
4 | 8 | 0.51031212088029 | -1.16
4 | 9 | -0.33835653130664 | -1.16
4 | 10 | 0.5269858070416 | -1.16
4 | 11 | -0.35101040659881 | -1.16
4 | 12 | 0.11908979795272 | -1.16
4 | 13 | 1.0364745755941 | -1.16
4 | 14 | -0.013951764627602 | -1.16
4 | 15 | 0.048041649278952 | -1.16
4 | 16 | -0.0046881392131834 | -1.16
4 | 17 | -0.097840507613462 | -1.16
4 | 18 | 0.46839724271917 | -1.16
4 | 19 | 0.27295003088436 | -1.16
4 | 20 | -0.57106626261789 | -1.16
5 | 21 | 0.5637374918902 | 1.99
5 | 22 | 0.091282295633139 | 1.99
5 | 23 | 0.12116037502366 | 1.99
5 | 24 | -0.056995619727999 | 1.99
5 | 25 | 0.42356520918089 | 1.99
5 | 26 | 0.27391865014378 | 1.99
5 | 27 | 0.39936406803803 | 1.99
5 | 28 | -0.47141843352007 | 1.99
5 | 29 | -0.11770981982798 | 1.99
5 | 30 | -0.0026743361162477 | 1.99
5 | 31 | 0.97048574147431 | 1.99
5 | 32 | -0.058624056562101 | 1.99
5 | 33 | 0.14135519664432 | 1.99
5 | 34 | 0.27777686625427 | 1.99
5 | 35 | 0.016193565415282 | 1.99
5 | 36 | 0.40305578996345 | 1.99
5 | 37 | 0.048125206418612 | 1.99
5 | 38 | 0.17463938704822 | 1.99
5 | 39 | -0.28323895687791 | 1.99
5 | 40 | -0.15433631123771 | 1.99
5 | 41 | -0.1119431272821 | 1.99
5 | 42 | 0.19198265320505 | 1.99
5 | 43 | -0.22859257147384 | 1.99
5 | 44 | 0.54101114910863 | 1.99
5 | 45 | -0.026126811026701 | 1.99
5 | 46 | 0.40316053597083 | 1.99
5 | 47 | 0.1877689192703 | 1.99
5 | 48 | 0.52558766995277 | 1.99
5 | 49 | -0.32920779536583 | 1.99
5 | 50 | 0.41511562639703 | 1.99
5 | 51 | 0.3972151230423 | 1.99
5 | 52 | -0.18082027001677 | 1.99
6 | 21 | -0.1419660398232 | 1.31
6 | 22 | -0.82068985762328 | 1.31
6 | 23 | -0.79974862624609 | 1.31
6 | 24 | 0.18191585929528 | 1.31
6 | 25 | -0.48244776126347 | 1.31
6 | 26 | 0.21816064770874 | 1.31
6 | 27 | 0.19006455095765 | 1.31
6 | 28 | 0.27604868971471 | 1.31
6 | 29 | -0.31736833737393 | 1.31
6 | 30 | 0.12180880821814 | 1.31
6 | 31 | -0.21490855284168 | 1.31
6 | 32 | 0.1370484441728 | 1.31
6 | 33 | -0.017271606098678 | 1.31
6 | 34 | -0.075012477478037 | 1.31
6 | 35 | 0.22756401294707 | 1.31
6 | 36 | -0.15163580379332 | 1.31
6 | 37 | -0.11167086995544 | 1.31
6 | 38 | -0.035370692917393 | 1.31
6 | 39 | -0.078620249451484 | 1.31
6 | 40 | 0.31517221154982 | 1.31
6 | 41 | -0.27974531082996 | 1.31
6 | 42 | -0.17442252785104 | 1.31
6 | 43 | 0.28616992932804 | 1.31
6 | 44 | 0.54007644806624 | 1.31
6 | 45 | -0.17141694666617 | 1.31
