1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
1|12.094274
